encounter_id,date,probe,year,month,sza_deg,cone_deg,clock_deg,cone_bin,dp_nPa,bz_nT,ma,mp_standoff_re,bs_standoff_re,alpha,x_gsm_re,r_re,n_points,near_occ_1d,bg_occ_1d,Dn_1d,EB_1d,evaluable_1d,near_occ_rad,bg_occ_rad,Dn_rad,EB_rad,evaluable_rad,near_occ_jbs,bg_occ_jbs,Dn_jbs,EB_jbs,evaluable_jbs,s_shift_mean,Dn_rad_0.0_0.05,occ_rad_0.0_0.05,Dn_rad_0.0_0.1,occ_rad_0.0_0.1,Dn_rad_0.1_0.2,occ_rad_0.1_0.2,Dn_rad_0.2_0.4,occ_rad_0.2_0.4
2015-04-30_thd,2015-04-30,thd,2015,4,6.5,49.6,46.3,intermediate,1.39,4.34,4.3,10.9,14.38,0.5441,10.77,10.84,6886,0.4216,0.0,,,False,0.2883,0.0,,,False,0.2976,0.0,,,False,0.0866,,0.4997,,0.5613,,0.1505,,0.2883
2015-05-01_thd,2015-05-01,thd,2015,5,6.8,61.1,39.9,perpendicular,2.32,6.88,5.1,10.11,13.22,0.5231,10.9,10.98,6870,0.2309,0.0,,,False,0.2073,0.0512,0.9625,1.6178,True,0.2071,0.0479,0.9722,1.633,True,0.0472,0.4843,0.2322,0.5392,0.2703,0.9185,0.0828,0.9625,0.2073
2015-05-04_the,2015-05-04,the,2015,5,6.8,28.9,31.2,quasi-radial,1.1,1.34,7.2,11.25,14.53,0.5728,11.09,11.17,4113,0.2767,0.0,,,False,0.2927,0.0,,,False,0.2205,0.0,,,False,0.094,,0.5181,,0.5298,,0.1775,,0.2927
2015-05-04_thd,2015-05-04,thd,2015,5,7.8,29.8,27.7,quasi-radial,1.14,1.74,7.3,11.2,14.45,0.5691,11.23,11.34,6886,0.313,0.0,,,False,0.3169,0.0,,,False,0.2711,0.0,,,False,0.072,,0.4259,,0.4956,,0.1875,,0.3169
2015-04-29_the,2015-04-29,the,2015,4,5.4,83.6,234.1,perpendicular,1.62,-2.74,8.9,10.24,13.16,0.6172,10.5,10.54,5297,0.3898,0.0,,,False,0.205,0.0,,,False,0.3179,0.0,,,False,0.0778,,0.391,,0.4282,,0.0814,,0.205
2015-05-02_thd,2015-05-02,thd,2015,5,7.2,58.3,97.8,intermediate,1.5,-0.63,6.0,10.64,13.81,0.5951,11.02,11.11,6885,0.5582,0.0,,,False,0.345,0.0,,,False,0.4937,0.0,,,False,0.0594,,0.3258,,0.3734,,0.1086,,0.345
2015-05-02_the,2015-05-02,the,2015,5,6.2,54.6,99.8,intermediate,1.62,-0.68,6.3,10.51,13.62,0.5963,10.9,10.97,5281,0.41,0.0,,,False,0.2797,0.0,,,False,0.3568,0.0,,,False,0.0607,,0.3369,,0.381,,0.099,,0.2797
2015-05-05_tha,2015-05-05,tha,2015,5,3.1,34.3,259.7,low-cone,1.31,-0.31,7.5,10.9,14.06,0.5908,11.5,11.51,7484,0.5886,0.0,,,False,0.5957,0.0,,,False,0.5631,0.0,,,False,0.026,,0.2289,,0.2814,,0.1229,,0.5957
2015-05-05_thd,2015-05-05,thd,2015,5,8.1,23.5,249.3,quasi-radial,1.32,-0.45,7.7,10.87,14.01,0.5922,11.32,11.43,6886,0.5208,0.0,,,False,0.56,0.0,,,False,0.5235,0.0,,,False,0.0509,,0.2624,,0.3154,,0.1246,,0.56
2015-05-04_tha,2015-05-04,tha,2015,5,2.9,28.2,32.8,quasi-radial,1.1,1.29,7.2,11.25,14.53,0.5733,11.4,11.41,7484,0.3739,0.0,,,False,0.3355,0.0,,,False,0.289,0.0,,,False,0.0503,,0.4043,,0.4746,,0.1899,,0.3355
2015-05-06_the,2015-05-06,the,2015,5,7.4,78.5,42.3,perpendicular,4.29,10.75,4.9,9.25,12.12,0.4928,11.34,11.44,5296,0.112,0.7315,1.1169,1.2298,True,0.0806,0.7608,1.2985,1.1705,True,0.0731,0.7761,1.3427,1.1561,True,0.036,,0.0,,0.0,,0.0,1.2985,0.0806
2015-05-06_thd,2015-05-06,thd,2015,5,8.5,76.1,38.7,perpendicular,4.33,10.85,4.9,9.24,12.1,0.4919,11.41,11.53,6886,0.0691,0.7737,1.0021,1.531,True,0.0304,0.8116,0.948,1.5139,False,0.0229,0.8265,0.9409,1.5065,False,0.0431,,0.0,,0.0,,0.0,0.948,0.0304
2015-04-24_the,2015-04-24,the,2015,4,3.9,25.5,132.6,quasi-radial,1.11,-1.15,9.3,11.06,14.21,0.5981,9.69,9.71,5297,0.5035,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.1877,,0.8426,,0.9067,,0.0933,,0.0
2015-05-07_thd,2015-05-07,thd,2015,5,9.2,69.8,284.4,perpendicular,2.25,0.62,9.2,10.09,12.96,0.5867,11.23,11.38,4313,0.2905,0.0492,5.9466,0.3865,True,0.288,0.1781,1.3696,0.4319,True,0.3367,0.0364,5.8057,0.418,True,0.0414,,0.0,,0.0,0.1886,0.0927,1.3696,0.288
2015-05-02_tha,2015-05-02,tha,2015,5,2.4,53.9,93.2,intermediate,1.59,-0.22,6.3,10.6,13.73,0.5915,11.17,11.18,7484,0.3379,0.0,,,False,0.2958,0.0,,,False,0.3609,0.0,,,False,0.0369,,0.2826,,0.3279,,0.1017,,0.2958
2015-05-03_the,2015-05-03,the,2015,5,6.5,58.4,72.3,intermediate,1.28,1.19,6.9,11.0,14.21,0.5754,11.03,11.1,5297,0.4531,0.0,,,False,0.3564,0.0,,,False,0.3287,0.0,,,False,0.076,,0.4414,,0.5003,,0.1433,,0.3564
2015-05-09_the,2015-05-09,the,2015,5,8.3,50.8,64.0,intermediate,1.88,1.95,8.1,10.38,13.37,0.571,11.57,11.7,5296,0.2338,0.0,,,False,0.2272,0.0,,,False,0.2659,0.0,,,False,0.038,,0.0,,0.0096,,0.0876,,0.2272
2015-05-09_tha,2015-05-09,tha,2015,5,4.1,50.6,63.9,intermediate,1.88,1.95,8.1,10.38,13.37,0.571,11.78,11.81,7484,0.2115,0.0,,,False,0.2197,0.0,,,False,0.2553,0.0,,,False,0.0159,,0.0,,0.0,,0.0039,,0.2197
2015-04-29_thd,2015-04-29,thd,2015,4,6.2,83.4,234.4,perpendicular,1.75,-2.76,9.5,10.12,12.99,0.6182,10.64,10.7,6886,0.3047,0.0,,,False,0.1863,0.0828,0.5426,1.9945,True,0.2803,0.0,,,False,0.064,0.0062,0.3167,0.0056,0.3519,0.2714,0.076,0.5426,0.1863
2015-05-10_tha,2015-05-10,tha,2015,5,4.4,74.6,115.5,perpendicular,1.66,-4.38,3.9,9.98,13.27,0.6342,11.82,11.86,7468,0.0865,0.4509,3.2263,0.9961,True,0.0593,0.5358,3.7849,1.0214,True,0.1595,0.0,,,False,0.0145,,0.0,,0.0,,0.0,3.7849,0.0593
2015-05-10_thd,2015-05-10,thd,2015,5,9.7,82.4,121.4,perpendicular,1.46,-5.6,3.7,10.03,13.39,0.6452,11.64,11.81,6886,0.2026,0.0,,,False,0.1441,0.0534,4.9696,1.2586,True,0.2926,0.0,,,False,0.0409,,0.0,,0.0,,0.0,4.9696,0.1441
2015-05-08_thd,2015-05-08,thd,2015,5,9.1,35.9,270.2,low-cone,1.95,0.01,8.3,10.3,13.26,0.5912,11.54,11.69,6886,0.2206,0.0,,,False,0.2136,0.0,,,False,0.2528,0.0,,,False,0.0435,,0.0,,0.0,,0.0752,,0.2136
2015-05-05_the,2015-05-05,the,2015,5,7.1,32.5,258.9,low-cone,1.31,-0.33,7.6,10.9,14.05,0.5909,11.25,11.34,5297,0.5061,0.0,,,False,0.5048,0.0,,,False,0.4701,0.0,,,False,0.0544,,0.3141,,0.3681,,0.1271,,0.5048
2015-05-08_the,2015-05-08,the,2015,5,8.0,35.8,269.2,low-cone,2.0,-0.05,8.3,10.26,13.2,0.5921,11.51,11.62,5297,0.2065,0.0,,,False,0.2041,0.2743,1.0318,1.336,True,0.2409,0.0,,,False,0.0362,,0.0,1.125,0.0242,1.1342,0.0814,1.0318,0.2041
2015-05-11_tha,2015-05-11,tha,2015,5,4.7,73.0,155.3,perpendicular,3.34,-3.88,13.5,9.04,11.57,0.6395,11.85,11.89,7484,0.0,1.0,,,False,0.0,1.0,,,False,0.0,1.0,,,False,0.0966,,0.0,,0.0,,0.0,,0.0
2015-05-11_thd,2015-05-11,thd,2015,5,10.1,84.7,132.6,perpendicular,1.29,-7.45,3.7,9.96,13.3,0.663,11.71,11.9,6850,0.0164,0.0,,,False,0.0,0.3842,,,False,0.2631,0.0,,,False,0.0426,,0.0,,0.0,,0.0,,0.0
2015-05-11_the,2015-05-11,the,2015,5,8.8,73.5,156.1,perpendicular,3.34,-4.03,13.4,9.03,11.55,0.641,11.68,11.82,5296,0.0,1.0,,,False,0.0,1.0,,,False,0.0,0.962,,,False,0.0801,,0.0,,0.0,,0.0,,0.0
2015-05-07_tha,2015-05-07,tha,2015,5,3.6,70.1,336.1,perpendicular,3.29,1.42,12.6,9.53,12.2,0.5844,11.66,11.69,7484,0.0208,0.8294,0.2255,3.7272,False,0.0,0.8463,,,False,0.0315,0.7789,0.1472,4.2162,False,0.0161,,0.0,,0.0,,0.0,,0.0
2015-05-12_thd,2015-05-12,thd,2015,5,10.2,72.2,165.1,perpendicular,3.63,-2.76,13.8,9.06,11.59,0.6297,11.71,11.9,6886,0.0,1.0,,,False,0.0,1.0,,,False,0.0,1.0,,,False,0.0641,,0.0,,0.0,,0.0,,0.0
2015-05-12_tha,2015-05-12,tha,2015,5,4.9,54.4,284.7,intermediate,6.74,0.79,7.2,8.54,11.03,0.6107,11.87,11.92,7484,0.0,1.0,,,False,0.0,1.0,,,False,0.0,1.0,,,False,0.1991,,0.0,,0.0,,0.0,,0.0
2015-05-13_tha,2015-05-13,tha,2015,5,5.2,54.6,245.9,intermediate,2.35,-0.97,11.2,9.9,12.68,0.6036,11.88,11.93,7484,0.0,0.9156,,,False,0.0,0.9876,,,False,0.0,0.6745,,,False,0.0204,,0.0,,0.0,,0.0,,0.0
2015-05-08_tha,2015-05-08,tha,2015,5,3.9,35.8,269.1,low-cone,2.0,-0.05,8.3,10.26,13.2,0.5922,11.73,11.75,7484,0.1905,0.29,1.2885,1.0584,True,0.1983,0.4087,1.2992,1.0805,True,0.233,0.0,,,False,0.0151,,0.0,,0.0,1.703,0.014,1.2992,0.1983
2015-05-03_thd,2015-05-03,thd,2015,5,7.5,56.4,49.0,intermediate,1.31,2.49,7.0,10.97,14.17,0.5624,11.13,11.23,6886,0.4633,0.0,,,False,0.4182,0.0,,,False,0.393,0.0,,,False,0.068,,0.3845,,0.4423,,0.1394,,0.4182
2015-05-14_the,2015-05-14,the,2015,5,9.6,48.0,301.8,intermediate,1.52,1.4,9.5,10.72,13.76,0.5746,11.74,11.91,5297,0.8295,0.0,,,False,0.5027,0.0,,,False,1.0,0.0,,,False,0.047,,0.0,,0.0,,0.0,,0.5027
2015-05-09_thd,2015-05-09,thd,2015,5,9.4,53.0,67.9,intermediate,1.44,1.66,6.6,10.81,13.98,0.5715,11.6,11.75,6886,0.7225,0.0,,,False,0.7796,0.0,,,False,0.7595,0.0,,,False,0.0418,,0.0476,,0.0996,,0.1208,,0.7796
2015-05-14_thd,2015-05-14,thd,2015,5,10.7,42.7,208.5,low-cone,2.24,-0.59,11.4,10.02,12.83,0.599,11.7,11.91,6886,0.0,0.5672,,,False,0.0,0.7904,,,False,0.0,0.3545,,,False,0.0587,,0.0,,0.0,,0.0,,0.0
2015-05-15_tha,2015-05-15,tha,2015,5,5.7,59.4,269.3,intermediate,1.95,-0.03,13.4,10.3,13.18,0.5917,11.85,11.91,7485,0.0764,0.2784,0.9865,1.3356,True,0.0382,0.408,0.9275,1.3862,False,0.1061,0.0,,,False,0.022,,0.0,,0.0,,0.0,0.9275,0.0382
2015-05-15_thd,2015-05-15,thd,2015,5,11.0,48.5,304.3,intermediate,1.52,1.57,9.5,10.72,13.76,0.5729,11.69,11.91,6886,0.9646,0.0,,,False,0.5488,0.0,,,False,1.0,0.0,,,False,0.0577,,0.0,,0.0,,0.0,,0.5488
2015-05-15_the,2015-05-15,the,2015,5,9.9,57.4,269.8,intermediate,1.96,-0.01,13.4,10.29,13.17,0.5915,11.74,11.92,5297,0.0968,0.0,,,False,0.0,0.2887,,,False,0.0736,0.0,,,False,0.0513,,0.0,,0.0,,0.0,,0.0
2015-05-16_the,2015-05-16,the,2015,5,10.1,63.0,267.6,perpendicular,1.94,-0.12,13.3,10.3,13.18,0.5924,11.7,11.88,5297,0.1773,0.0,,,False,0.0955,0.2628,0.6571,2.1414,True,0.1705,0.0,,,False,0.0525,,0.0,,0.0,,0.0,0.6571,0.0955
2015-05-16_tha,2015-05-16,tha,2015,5,5.9,63.0,267.6,perpendicular,1.94,-0.12,13.3,10.3,13.18,0.5924,11.8,11.86,7484,0.1688,0.2726,0.8764,1.8159,True,0.1305,0.4037,0.8101,1.9372,True,0.2012,0.0,,,False,0.0229,,0.0,,0.0,,0.0,0.8101,0.1305
2015-05-13_the,2015-05-13,the,2015,5,9.6,56.5,243.7,intermediate,2.36,-1.08,11.2,9.88,12.66,0.6047,11.82,11.99,3826,0.0,0.9642,,,False,0.0,0.9749,,,False,0.0,0.8165,,,False,0.0468,,0.0,,0.0,,0.0,,0.0
2015-05-14_tha,2015-05-14,tha,2015,5,5.4,48.5,301.0,intermediate,1.52,1.38,9.5,10.72,13.76,0.5748,11.87,11.93,7484,0.5126,0.0,,,False,0.418,0.0,,,False,0.6949,0.0,,,False,0.02,,0.0,,0.0,,0.0,,0.418
2015-05-17_the,2015-05-17,the,2015,5,10.3,41.3,268.7,low-cone,2.6,-0.04,15.1,9.86,12.6,0.5955,11.69,11.88,5296,0.0,0.7915,,,False,0.0,0.8725,,,False,0.0,0.7566,,,False,0.0564,,0.0,,0.0,,0.0,,0.0
2015-05-18_thd,2015-05-18,thd,2015,5,12.3,79.2,346.1,perpendicular,1.85,6.73,6.3,10.47,13.57,0.5222,11.47,11.74,3651,0.5837,0.0,,,False,0.4862,0.0,,,False,0.5429,0.0,,,False,0.0656,,0.0,,0.0,,0.0,,0.4862
2015-05-18_tha,2015-05-18,tha,2015,5,6.2,76.2,347.6,perpendicular,1.81,6.41,6.3,10.5,13.6,0.5252,11.78,11.85,7445,0.256,0.0,,,False,0.2584,0.0,,,False,0.2782,0.0,,,False,0.0237,,0.0,,0.0,,0.0169,,0.2584
2015-05-19_tha,2015-05-19,tha,2015,5,6.4,89.4,96.2,perpendicular,3.74,-1.41,4.2,9.17,12.12,0.6163,11.73,11.8,7468,0.0,0.9519,,,False,0.0,0.985,,,False,0.0,0.9558,,,False,0.0246,,0.0,,0.0,,0.0,,0.0
2015-05-19_thd,2015-05-19,thd,2015,5,12.1,85.9,96.1,perpendicular,3.73,-1.33,4.2,9.19,12.14,0.6154,11.55,11.82,6887,0.0,0.9174,,,False,0.0,0.9916,,,False,0.0,0.9628,,,False,0.0681,,0.0,,0.0,,0.0,,0.0
2015-05-13_thd,2015-05-13,thd,2015,5,10.5,54.0,285.7,intermediate,7.47,1.11,7.4,8.42,10.86,0.6114,11.71,11.9,6886,0.0,1.0,,,False,0.0,1.0,,,False,0.0,1.0,,,False,0.2026,,0.0,,0.0,,0.0,,0.0
2015-05-06_tha,2015-05-06,tha,2015,5,3.4,78.8,42.7,perpendicular,4.29,10.7,4.9,9.25,12.12,0.4933,11.58,11.61,7484,0.0184,0.833,1.9139,1.0323,False,0.0,0.8495,,,False,0.0,0.865,,,False,0.0153,,0.0,,0.0,,0.0,,0.0
2015-05-19_the,2015-05-19,the,2015,5,10.7,88.6,95.4,perpendicular,3.73,-1.25,4.2,9.2,12.16,0.6146,11.65,11.86,5297,0.0,0.9768,,,False,0.0,1.0,,,False,0.0,1.0,,,False,0.0552,,0.0,,0.0,,0.0,,0.0
2015-05-20_the,2015-05-20,the,2015,5,11.0,46.8,144.9,intermediate,2.63,-0.98,10.4,9.73,12.48,0.6053,11.6,11.82,5296,0.0281,0.774,0.7443,1.6788,False,0.0,0.8465,,,False,0.0253,0.7107,0.7514,1.709,False,0.0621,,0.0,,0.0,,0.0,,0.0
2015-05-21_tha,2015-05-21,tha,2015,5,6.9,21.1,108.3,quasi-radial,0.55,-0.64,4.2,12.38,16.37,0.5896,11.58,11.67,7445,0.175,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.1343,,1.0,,1.0,,0.0,,0.0
2015-05-21_thd,2015-05-21,thd,2015,5,12.7,21.4,106.8,quasi-radial,0.53,-0.59,4.1,12.46,16.5,0.589,11.41,11.7,6886,0.2392,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.1653,,1.0,,1.0,,0.0,,0.0
2015-05-12_the,2015-05-12,the,2015,5,9.2,54.4,284.7,intermediate,6.66,0.79,7.2,8.56,11.05,0.6102,11.8,11.95,4033,0.0,1.0,,,False,0.0,1.0,,,False,0.0,1.0,,,False,0.1839,,0.0,,0.0,,0.0,,0.0
2015-05-18_the,2015-05-18,the,2015,5,10.5,76.2,347.6,perpendicular,1.81,6.41,6.3,10.5,13.6,0.5252,11.68,11.87,5269,0.39,0.0,,,False,0.2541,0.0,,,False,0.2816,0.0,,,False,0.054,,0.0,,0.0,,0.0,,0.2541
2015-05-22_tha,2015-05-22,tha,2015,5,7.1,26.2,67.3,quasi-radial,0.93,0.31,7.4,11.53,14.87,0.5823,11.49,11.58,7445,0.0545,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.0633,,0.4606,,0.5643,,0.4357,,0.0
2015-05-22_thd,2015-05-22,thd,2015,5,13.0,25.7,58.2,quasi-radial,0.92,0.44,7.4,11.55,14.9,0.5809,11.32,11.62,6886,0.0768,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.0953,,0.4856,,0.6149,,0.3851,,0.0
2015-05-22_the,2015-05-22,the,2015,5,11.5,26.5,66.0,quasi-radial,0.94,0.33,7.4,11.51,14.85,0.5821,11.46,11.69,5297,0.0091,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.0759,,0.4004,,0.5099,,0.4901,,0.0
2015-05-23_tha,2015-05-23,tha,2015,5,7.4,25.9,23.0,quasi-radial,0.62,1.46,6.1,12.29,15.94,0.5689,11.37,11.46,7447,0.2929,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.1541,,1.0,,1.0,,0.0,,0.0
2015-05-23_thd,2015-05-23,thd,2015,5,13.2,25.1,8.1,quasi-radial,0.63,1.26,6.1,12.24,15.88,0.5709,11.23,11.53,6870,0.3127,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.1691,,1.0,,1.0,,0.0,,0.0
2015-04-20_tha,2015-04-20,tha,2015,4,0.6,46.6,33.7,intermediate,7.57,2.06,20.0,8.41,10.74,0.6017,9.23,9.23,7484,0.2786,0.4515,0.1266,11.0289,True,0.0823,0.4518,4.5661,1.6584,True,0.0943,0.4144,5.344,1.6745,True,0.0903,0.1149,0.3173,0.116,0.3356,3.4855,0.0382,4.5661,0.0823
2015-05-20_thd,2015-05-20,thd,2015,5,12.4,49.5,145.6,intermediate,2.62,-1.35,10.3,9.69,12.43,0.609,11.49,11.76,6886,0.0761,0.7222,0.8236,1.3314,True,0.0054,0.8086,0.7346,1.8235,False,0.0722,0.6564,0.8149,1.376,True,0.0765,,0.0,,0.0,,0.0,0.7346,0.0054
2015-05-23_the,2015-05-23,the,2015,5,11.7,26.3,21.3,quasi-radial,0.61,1.61,6.1,12.31,15.97,0.5674,11.36,11.6,5267,0.2728,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.1614,,1.0,,1.0,,0.0,,0.0
2015-05-24_tha,2015-05-24,tha,2015,5,7.6,66.6,228.5,perpendicular,1.45,-2.38,9.3,10.46,13.44,0.6126,11.26,11.36,7447,0.2578,0.0,,,False,0.2433,0.0,,,False,0.4093,0.0,,,False,0.0394,,0.1782,,0.214,,0.091,,0.2433
2015-05-16_thd,2015-05-16,thd,2015,5,11.3,63.8,267.1,perpendicular,1.93,-0.15,13.3,10.3,13.18,0.5927,11.67,11.9,6886,0.1571,0.0,,,False,0.0314,0.159,0.0307,2.9906,False,0.1141,0.0,,,False,0.0629,,0.0,,0.0,,0.0,0.0307,0.0314
2015-05-25_tha,2015-05-25,tha,2015,5,7.8,66.3,348.5,perpendicular,1.21,3.25,9.1,11.12,14.28,0.5541,11.13,11.24,7398,0.4046,0.0,,,False,0.3398,0.0,,,False,0.3024,0.0,,,False,0.0771,,0.4346,,0.4985,,0.1617,,0.3398
2015-05-25_thd,2015-05-25,thd,2015,5,13.8,67.0,342.0,perpendicular,1.19,3.23,9.2,11.14,14.32,0.5543,10.99,11.32,6851,0.1397,0.0,,,False,0.3129,0.0,,,False,0.2584,0.0,,,False,0.1117,,0.4395,,0.5084,,0.1787,,0.3129
2015-05-20_tha,2015-05-20,tha,2015,5,6.6,46.8,142.3,intermediate,2.63,-1.06,10.4,9.72,12.46,0.6061,11.66,11.74,7394,0.0577,0.7621,0.7438,1.5652,True,0.0257,0.791,0.9303,1.2618,False,0.0859,0.6589,0.6947,1.6734,True,0.028,,0.0,,0.0,,0.0,0.9303,0.0257
2015-05-26_thd,2015-05-26,thd,2015,5,14.1,46.9,223.4,intermediate,1.95,-2.58,9.4,9.98,12.81,0.6176,10.88,11.21,6849,0.1999,0.0,,,False,0.1762,0.3217,1.0368,1.7631,True,0.2554,0.0,,,False,0.0899,0.2564,0.1346,0.4162,0.1657,0.8592,0.0733,1.0368,0.1762
2015-05-26_the,2015-05-26,the,2015,5,12.4,46.7,221.1,intermediate,1.88,-2.61,9.6,10.03,12.88,0.6175,11.04,11.3,5294,0.1944,0.0,,,False,0.1781,0.3383,1.1825,1.3482,True,0.2607,0.0,,,False,0.0715,0.0063,0.1045,0.0079,0.1386,0.8614,0.0739,1.1825,0.1781
2015-04-27_thd,2015-04-27,thd,2015,4,5.5,68.4,209.1,perpendicular,1.04,-4.66,5.7,10.68,13.89,0.6331,10.36,10.41,6886,0.5222,0.0,,,False,0.2797,0.0,,,False,0.1873,0.0,,,False,0.1087,,0.5533,,0.6038,,0.1165,,0.2797
2015-05-27_the,2015-05-27,the,2015,5,12.7,49.7,54.3,intermediate,1.5,3.97,4.8,10.77,14.12,0.5484,10.91,11.18,5295,0.4334,0.0,,,False,0.4506,0.0,,,False,0.4491,0.0,,,False,0.092,,0.3607,,0.4168,,0.1326,,0.4506
2015-05-24_the,2015-05-24,the,2015,5,12.0,66.0,228.2,perpendicular,1.53,-2.35,9.6,10.38,13.33,0.6127,11.26,11.51,5294,0.2692,0.0,,,False,0.2318,0.0,,,False,0.3751,0.0,,,False,0.0645,,0.0924,,0.1324,,0.0884,,0.2318
2015-05-28_tha,2015-05-28,tha,2015,5,8.5,58.0,247.0,intermediate,1.41,-0.71,7.1,10.73,13.85,0.5953,10.72,10.84,7447,0.5303,0.0,,,False,0.3898,0.0,,,False,0.3558,0.0,,,False,0.0913,,0.4454,,0.4954,,0.1148,,0.3898
2015-05-25_the,2015-05-25,the,2015,5,12.2,66.2,352.0,perpendicular,1.21,3.24,9.2,11.12,14.28,0.5542,11.16,11.41,5266,0.2119,0.0,,,False,0.3929,0.0,,,False,0.3466,0.0,,,False,0.0909,,0.3771,,0.4428,,0.1643,,0.3929
2015-04-18_the,2015-04-18,the,2015,4,4.8,88.4,207.4,perpendicular,2.34,-2.4,13.6,9.73,12.45,0.6181,7.86,7.89,3749,0.6564,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.2367,,0.9349,,0.9776,,0.0224,,0.0
2015-05-10_the,2015-05-10,the,2015,5,8.5,74.6,115.4,perpendicular,1.67,-4.37,3.9,9.98,13.27,0.6341,11.63,11.76,5296,0.2011,0.0276,44.4858,1.5474,True,0.1563,0.4473,6.163,1.122,True,0.2598,0.0,,,False,0.0347,,0.0,,0.0,,0.0,6.163,0.1563
2015-05-27_tha,2015-05-27,tha,2015,5,8.3,49.7,54.6,intermediate,1.49,3.93,4.8,10.78,14.13,0.5488,10.87,10.99,7446,0.4872,0.0,,,False,0.3999,0.0,,,False,0.3993,0.0,,,False,0.0783,,0.4153,,0.4703,,0.1297,,0.3999
2015-05-27_thd,2015-05-27,thd,2015,5,14.3,50.3,56.1,intermediate,1.49,3.75,4.8,10.78,14.13,0.5505,10.74,11.08,6850,0.3851,0.0,,,False,0.4012,0.0,,,False,0.399,0.0,,,False,0.1111,,0.4047,,0.462,,0.1368,,0.4012
2015-05-21_the,2015-05-21,the,2015,5,11.2,21.1,108.3,quasi-radial,0.55,-0.64,4.2,12.38,16.37,0.5896,11.54,11.76,5297,0.1527,0.0,,,False,0.0,0.0,,,False,0.0,0.0,,,False,0.1438,,1.0,,1.0,,0.0,,0.0
2015-05-30_thd,2015-05-30,thd,2015,5,15.1,64.9,58.6,perpendicular,1.77,2.64,7.7,10.49,13.52,0.5634,10.28,10.65,6870,0.5208,0.0,,,False,0.2908,0.0,,,False,0.3619,0.0,,,False,0.1398,,0.4563,,0.5012,,0.1007,,0.2908
2015-05-17_thd,2015-05-17,thd,2015,5,11.5,47.1,269.1,intermediate,2.84,-0.04,14.7,9.73,12.44,0.5969,11.65,11.89,6886,0.0,0.8687,,,False,0.0,0.9564,,,False,0.0,0.8568,,,False,0.0694,,0.0,,0.0,,0.0,,0.0
2015-05-30_the,2015-05-30,the,2015,5,13.4,65.3,54.3,perpendicular,1.78,3.02,7.7,10.48,13.51,0.5596,10.49,10.78,5294,0.5504,0.0,,,False,0.2801,0.0,,,False,0.3391,0.0,,,False,0.118,,0.4088,,0.4528,,0.0984,,0.2801
2015-05-28_the,2015-05-28,the,2015,5,12.9,58.2,243.1,intermediate,1.4,-0.79,7.0,10.73,13.86,0.5961,10.78,11.06,5294,0.4805,0.0,,,False,0.4392,0.0,,,False,0.4025,0.0,,,False,0.1037,,0.3914,,0.4424,,0.1184,,0.4392
2015-05-31_thd,2015-05-31,thd,2015,5,15.3,82.5,69.1,perpendicular,1.33,1.3,8.8,10.93,14.06,0.5745,10.12,10.5,6886,0.3721,0.0,,,False,0.1455,0.0,,,False,0.1044,0.0,,,False,0.169,,0.6455,,0.7056,,0.1489,,0.1455
2015-05-31_the,2015-05-31,the,2015,5,13.6,84.7,66.0,perpendicular,1.36,1.57,8.9,10.9,14.01,0.572,10.33,10.62,5294,0.3134,0.0,,,False,0.2165,0.0,,,False,0.1804,0.0,,,False,0.1483,,0.5882,,0.6453,,0.1383,,0.2165
2015-06-01_thd,2015-06-01,thd,2015,6,15.6,33.1,136.9,low-cone,1.46,-1.91,6.3,10.52,13.63,0.6078,9.95,10.33,6886,0.4656,0.0,,,False,0.2878,0.0,,,False,0.2427,0.0,,,False,0.1591,,0.5563,,0.6038,,0.1083,,0.2878
2015-05-17_tha,2015-05-17,tha,2015,5,6.0,41.3,268.7,low-cone,2.6,-0.04,15.1,9.86,12.6,0.5955,11.79,11.85,7484,0.0016,0.8085,1.2981,1.8825,False,0.0,0.843,,,False,0.0098,0.7346,1.3661,1.7678,False,0.0245,,0.0,,0.0,,0.0,,0.0
2015-05-24_thd,2015-05-24,thd,2015,5,13.5,65.6,230.0,perpendicular,1.44,-2.38,9.3,10.47,13.45,0.6125,11.11,11.43,6886,0.3808,0.0,,,False,0.2618,0.0,,,False,0.5186,0.0,,,False,0.0823,,0.1656,,0.2082,,0.0947,,0.2618
2015-06-02_the,2015-06-02,the,2015,6,14.0,86.0,30.5,perpendicular,1.31,4.07,6.8,10.99,14.21,0.5464,10.0,10.31,5294,0.4116,0.0,,,False,0.0612,0.0,,,False,0.0314,0.0,,,False,0.174,,0.71,,0.7745,,0.1643,,0.0612
