nullA_raw,nullA_rat,nullA_cone,nullA_sza,nullA_t_bg,nullA_v_bg,nullB_raw,nullB_rat,nullB_cone,nullB_sza,nullB_t_bg,nullB_v_bg
6.028770446777344,0.4546076817158715,-0.8000000000000043,-0.29999999999999893,-19.14471126718456,-8.625728607177734,2.2513537406921387,0.5238639226755533,0.75,1.6000000000000014,-9.170068069055048,-4.135984420776367
2.6492366790771484,0.5600293936081111,1.000000000000007,-1.1000000000000014,-18.917244217877567,-10.30352401733397,3.0196309089660645,0.37192966615114464,1.0499999999999972,0.0,-23.469933097942317,-12.044263839721665
5.585040092468262,0.4399080144987999,-0.8500000000000014,-1.1999999999999993,-10.38169113075216,-5.272151947021484,6.231266021728516,0.1211605715427706,1.1999999999999957,0.5,-20.275533113291687,-3.6990127563476705
8.88393497467041,0.8108202705677305,1.6499999999999986,0.4499999999999993,5.998877132725056,-4.619932174682617,3.3743233680725098,0.7539886588189502,3.0,-2.5999999999999996,-9.724572818082152,-13.434188842773438
4.686248302459717,0.6506459930183794,0.5500000000000114,-0.5999999999999979,-27.33292862227961,-14.694683074951158,2.22768497467041,0.32933700197200766,1.6999999999999957,0.1999999999999993,-20.327024163624714,-11.883232116699219
1.2159576416015625,0.18594664246638848,0.4000000000000057,0.8000000000000007,-11.161157183306301,-14.882755279541016,6.5444135665893555,0.3700479054055634,2.5,0.1999999999999993,-5.27207118988656,-1.2664413452148438
5.203733444213867,-0.2619919067374892,1.1000000000000014,0.9000000000000004,-31.24030652787431,-8.062019348144545,5.001237869262695,0.4738595605673841,-1.7000000000000028,0.6000000000000014,-12.008142194560605,-9.054862976074233
5.696186065673828,0.44831325661558097,-0.15000000000000568,2.5500000000000007,-12.711667743575902,-1.220458984375,7.8758955001831055,0.21001437269270617,1.0500000000000114,0.4499999999999993,-17.913479620249177,-3.470897674560547
6.167428493499756,0.90661276490059,0.3500000000000085,0.5500000000000007,-13.535465498724648,-6.977949142456055,4.406826496124268,0.2144306023879361,1.200000000000017,-0.3000000000000007,-26.0389461301466,-2.3349609375
7.880627632141113,0.5959311895186046,-1.5,-0.40000000000000036,-11.470566576159456,-4.026271820068359,6.534185409545895,0.4389185451969353,-0.30000000000001137,-0.5,-10.600217079516653,-12.389465332031236
5.2466325759887695,0.35196225723742103,0.29999999999999716,0.0,-24.977926324143,-14.48886680603026,6.18441104888916,0.3880786356051118,-1.75,-2.0,-29.647108680747067,-5.145244598388672
7.824716567993164,0.8246493246067899,3.950000000000017,-1.8999999999999986,-7.885863575814028,-1.629831314086914,6.549074172973629,0.5288291754418974,1.3000000000000043,0.3999999999999986,-24.228013223341065,-6.008502960205078
6.976066589355469,0.6571077950588622,1.3000000000000043,-1.0,-27.043620204719332,-6.810428619384766,7.194681644439697,0.4996945533872177,6.75,-0.3000000000000007,0.853482516637996,-4.942998886108398
5.600833415985107,0.7988458315706026,-0.8000000000000043,-0.7999999999999989,-10.906801171736447,-7.253425598144531,3.915056228637699,0.24734681537612424,-1.2000000000000028,0.09999999999999964,-6.338009929277888,2.110534667968764
5.112770080566406,0.43584197602360675,0.3499999999999943,-0.8999999999999986,-17.117779123850738,-13.86404037475586,7.6881818771362305,0.2457272441009195,1.75,0.3000000000000007,-23.728420545470215,-5.272151947021484
8.738997459411621,0.4903562856682604,-1.25,0.15000000000000036,-10.401154086485889,-10.749919891357408,6.784195899963379,0.5275448303448482,-1.0499999999999972,0.4499999999999993,-0.580765182508145,-1.9914112091064453
7.2339324951171875,0.5410945446661137,1.8000000000000043,-0.40000000000000036,-15.633214768306487,-17.066528320312486,5.343039512634277,0.4785906912244897,1.6000000000000014,-2.6000000000000014,-34.332737003375485,-19.42748260498047
5.246336936950684,0.46098834093626717,-3.049999999999997,-0.3000000000000007,2.592015551483513,-4.374507904052734,4.541831970214844,0.4238035263520161,1.3000000000000043,-1.5,-19.659880384906444,-9.209796905517578
4.596678733825684,0.31990771303891563,-0.8000000000000043,-1.1000000000000014,-18.270826411885878,-12.78854370117189,7.899487495422363,0.7363212784409385,-1.3999999999999986,-3.0999999999999996,-9.259236315046195,-7.556278228759766
9.070455551147461,0.4829134531441599,1.8000000000000043,0.29999999999999893,-19.035517912351168,3.30615234375,5.634084224700928,0.6455712888434348,1.4000000000000057,-0.25,-16.48372994325908,-9.013189315795898
7.262142181396488,0.47442193484471984,2.3000000000000043,1.299999999999999,-29.549405371266914,-13.758312225341783,6.527124404907227,0.18812075539365525,-2.1000000000000014,-1.6000000000000014,-4.3281621317166525,-12.640007019042983
5.590854167938232,0.5928459776587145,-1.5,0.2500000000000018,1.7035377881307454,-4.728862762451172,2.335937023162842,0.19560538681604367,-1.8000000000000114,0.6999999999999993,-5.906673238993477,-5.767723083496094
7.770256042480469,0.8672044396906462,-0.5000000000000071,-1.700000000000001,-9.598648472910412,-11.493522644042983,6.346031188964844,0.13513925179229824,1.3000000000000043,3.3000000000000007,-17.677823513761894,-2.3474464416503906
6.471507549285889,0.49070124389995806,2.3000000000000043,-0.8499999999999996,-21.614007693875323,-10.79643440246582,6.527124404907227,0.5244537188935401,-2.1000000000000014,0.29999999999999893,-6.452410068176675,-1.730133056640625
8.366830825805668,0.6956645016097411,0.10000000000000853,-0.3000000000000007,-2.7529732960725823,-3.654563903808608,10.852083206176761,0.8073409888390901,4.100000000000001,-0.40000000000000036,-11.19901985688125,-5.402450561523452
6.949886322021484,0.7483094627035118,1.1000000000000014,1.799999999999999,-19.659880384906444,-6.820560455322266,8.062559604644775,0.5496865433537006,1.7000000000000028,0.29999999999999893,-22.42302897873276,-6.89671516418457
8.632165908813477,0.6083255561437779,1.1999999999999957,0.3999999999999986,-22.39207622807365,-8.613067626953125,4.719734191894535,0.5261243398798205,6.0,0.3999999999999986,-9.461871985030399,-5.6661376953125
6.524050712585449,0.46098834093626717,1.5499999999999972,-0.8499999999999979,-29.214157177561958,-14.068441390991211,6.391134262084961,0.4656037774142021,1.3000000000000043,1.5,-32.73489630826569,-3.1593666076660156
6.758060455322266,0.4740174660830552,-0.5000000000000071,0.09999999999999964,-33.060107673765174,-2.84478759765625,7.072628974914551,0.8165257256078906,-0.7500000000000142,0.5500000000000007,-21.60086836450327,-10.836292266845703
6.655126094818115,0.6101201278582593,1.25,0.3999999999999986,-12.693739394728766,-2.048290252685547,6.18270301818848,0.4213983246065869,-1.6000000000000014,0.1999999999999993,-8.172978105870214,2.4093322753906534
7.6788940429687536,0.7442326382038931,-1.000000000000007,-2.3000000000000007,-26.25213108492028,-8.467475891113281,5.925128936767578,0.38987139395801496,-1.8000000000000043,1.299999999999999,-11.19901985688125,-9.209796905517578
7.068929195404053,0.7628641053141814,0.45000000000000284,0.75,-8.244877546005739,-1.8851165771484375,3.591862201690674,0.43471144617706914,1.499999999999993,-0.9499999999999993,-11.137935896060043,-2.6739730834960938
8.276441574096683,0.8718459835609922,1.8000000000000043,0.5,-16.00069742823237,-11.252487182617188,5.157142639160156,0.40529136639710384,-1.9500000000000028,-0.25,-13.85245380874079,0.4442596435546875
7.5598931312561035,0.7094477925253067,-2.0999999999999943,0.6000000000000014,-26.385729814832132,-6.775556564331055,7.613664627075195,0.4007975574213174,3.700000000000003,-0.5,-30.01308343865577,-13.029411315917983
5.5527133941650355,0.46882365966913975,-2.5,0.6000000000000014,-3.897878789532143,-3.723743438720689,4.212118625640869,0.5034293134330552,1.75,-2.3000000000000007,-12.62951316395251,-13.691200256347656
5.600833415985107,0.4141293095760794,1.5999999999999872,0.6999999999999993,-16.105843728316103,-10.673595428466797,6.7921047210693395,0.3876609731105751,2.000000000000007,0.6000000000000014,-30.110486761930048,-6.165534973144531
7.112390518188473,0.4607026507707026,1.500000000000007,1.1999999999999993,-13.559819471060962,-3.7096214294433594,7.466998100280762,0.6458343512734075,3.799999999999997,1.6499999999999986,-31.23757795183991,-4.7982940673828125
4.989294528961182,0.299118632469515,3.9000000000000057,1.0,-32.58551883518524,-14.913471221923828,5.244951248168945,0.1105583399190131,1.5999999999999943,2.0999999999999996,-11.203659700061365,-7.388645172119141
7.262142181396488,0.33997519140562105,2.3000000000000043,0.5,-13.412133013264963,-1.5578804016113281,2.7624006271362305,0.5281688084538274,0.3499999999999943,0.6000000000000014,-6.5287257577211335,-7.760784149169922
4.825136184692386,0.8993256602426811,-1.2000000000000028,-1.299999999999999,-11.467851085032152,-11.070449829101562,7.158130645751946,0.31034967708546457,2.6000000000000085,-0.6999999999999993,-19.14471126718456,-7.418037414550781
7.077322483062744,0.5281688084538274,-2.5,2.4000000000000004,7.73099025550232,7.186363220214844,5.723490238189697,0.4727036792767696,0.5499999999999972,1.3499999999999996,-25.889792155113355,-6.842845916748061
7.396584510803223,0.5448929566873746,-2.1000000000000085,-0.7999999999999989,4.3281621317166525,-3.7876663208007812,7.484840393066406,0.6349420090543623,-1.000000000000007,-2.3000000000000007,-12.659489623253478,-17.208042144775376
7.080659866333011,0.5567604656580487,1.500000000000007,1.5999999999999996,1.5221257909007022,-4.83740234375,6.195713996887207,0.18001245999883952,-0.8500000000000014,-0.5999999999999979,-0.17696433485912166,-1.0117874145507812
7.167910575866699,0.7020503899823964,1.3999999999999986,-0.6499999999999986,-10.511692943167873,0.09261512756347656,6.18270301818848,0.30914119175423815,3.8000000000000043,-0.40000000000000036,2.588316978297115,-9.644477844238281
8.790109634399414,0.7045387051503531,-0.5000000000000071,0.3999999999999986,-26.57441712188512,-13.190101623535156,7.491794586181641,0.4849599298436704,-0.15000000000000568,1.3000000000000007,-17.60709980653408,-8.65666389465332
7.195241928100582,0.6744528788896984,0.30000000000001137,-0.6999999999999993,-33.467626396524224,-10.06628799438478,5.53871488571167,0.4300063506914258,2.70000000000001,1.5,-8.818384472586871,-4.9920196533203125
6.606641769409187,0.3229169246078847,-1.8000000000000043,1.299999999999999,-2.4912751008511975,8.017524719238281,7.241682052612305,0.5127056623946649,2.0,-0.3000000000000007,-12.494968574727892,-3.4231910705566406
3.298282623291012,0.1573494817421519,-1.3000000000000043,0.6000000000000014,-9.789633751189228,-1.18218994140625,6.358211517333984,0.7485840470775864,-0.6500000000000057,-2.3000000000000007,-21.980413458720363,-2.9647579193115376
6.641584396362305,0.5246345146502769,1.1500000000000057,0.7000000000000011,-10.406047796171208,-1.368764877319336,7.419288635253906,0.5361483647320999,2.200000000000003,-1.8500000000000014,-16.33004223298059,-2.97833251953125
4.596678733825684,0.6923680121711699,-1.1000000000000085,-2.1999999999999993,-19.659880384906444,-6.810428619384766,5.525951385498047,0.49726016719035915,0.8000000000000114,-1.5999999999999996,-13.564459314241077,-11.883232116699219
6.9980163574218714,0.39266074074954727,6.199999999999996,1.1000000000000014,-11.233752135146489,-9.68786239624022,4.108608245849613,0.4603143045491218,7.299999999999997,-0.6999999999999993,-17.870550841956998,-7.477951049804702
5.509603023529053,0.0014479194724006383,-1.0000000000000142,-2.8500000000000014,-6.534824898458169,-2.6461963653564453,3.2690010070800746,0.10997654269645363,1.3000000000000043,0.6999999999999993,-23.14204387425437,-7.7132720947265625
4.647146224975586,0.21732714247218743,0.0,1.0999999999999979,9.852283671068875,12.432512283325195,4.420915603637695,0.4686838757741536,-0.10000000000000853,-0.40000000000000036,-21.86778456809833,-3.1593666076660156
7.399419784545898,0.6898547771109431,-1.000000000000007,-1.1000000000000014,-14.32056124011632,-12.693046569824233,6.9170427322387695,0.33341848716760847,-0.950000000000017,0.75,-23.66208367964677,-9.766502380371094
6.772326469421387,0.5162748880322021,1.5,2.3999999999999986,-18.460141116054928,-6.630285263061523,2.823372840881351,0.3352114089586675,2.5999999999999943,-1.5999999999999996,-26.57441712188512,-4.895797729492202
6.468118667602543,0.18842223285093995,2.6000000000000085,0.1999999999999993,-12.813330235900366,-12.102127075195327,7.664087295532227,0.7224557581314834,0.30000000000001137,-0.4499999999999993,-13.771472738646963,-11.962963104248047
5.48914909362793,0.3523975565796391,-1.1000000000000085,-1.1000000000000014,-27.254339252146877,-9.848785400390625,6.391134262084961,0.10997654269645363,-0.10000000000000853,-0.3000000000000007,-12.611584815105317,-3.7092857360839844
4.541831970214844,0.5590899056714997,-0.8000000000000043,-0.29999999999999893,1.8849497853607602,-7.636932373046889,5.46525239944458,0.4555791962661768,-1.75,0.6000000000000014,-27.469876273958533,-10.112724304199219
3.791205406188965,0.2675615094994921,-4.6000000000000085,-0.09999999999999964,-18.3395232258448,-3.3218345642089844,4.477360725402832,0.35061338083923443,-0.9500000000000028,1.450000000000001,-24.816532285855914,-5.76612663269043
8.760068893432617,0.7265604447237433,-0.3499999999999943,-0.09999999999999964,-10.737095092804338,-9.884658813476562,7.07347297668457,0.6757162529520224,1.499999999999993,-0.40000000000000036,-8.174896960143343,-1.94549560546875
7.623852729797363,0.5428188161082494,-1.4000000000000057,-2.8000000000000007,-11.613660833885177,-12.930282592773423,4.304128170013428,0.7201947550454646,-0.05000000000001137,1.5,-10.733374727220337,-2.6080245971679688
7.701873302459717,0.5633576390832533,1.6499999999999986,0.3500000000000014,-25.36125988803491,-12.322952270507798,5.12081241607666,0.587412285464529,1.9000000000000057,0.09999999999999964,-21.823758345692397,-14.000377655029283
6.391725540161133,0.5008220161880153,0.6000000000000085,0.6000000000000014,-18.380019766719272,-13.02577972412108,5.191349506378174,0.425992808984649,-1.6500000000000057,0.5,-3.1874320265934273,-12.210792541503892
6.50830078125,0.6148584332552214,1.20000000000001,0.3999999999999986,1.6735720360507855,-2.286813735961914,3.7760705947875977,0.4614986321358292,-1.450000000000017,0.3999999999999986,-12.254825783131793,-13.995157241821289
6.457573890686035,0.495045341979949,1.7999999999999972,1.0,-12.577440771366042,-1.4095039367675781,4.5706081390380895,0.4614986321358292,3.3000000000000043,2.0,-36.39332408952163,-14.589958190917969
5.135543346405029,0.5068415798629222,-2.6000000000000085,1.75,-11.023852783286031,-7.571344375610352,4.682283401489258,0.5859838409129603,0.8000000000000114,-2.3000000000000007,-16.822404755967455,-7.230167388916016
7.475309371948242,0.6933873457596462,0.8000000000000043,-0.40000000000000036,-13.941064516420397,-9.86764526367189,7.1794586181640625,0.6834419320892362,1.3000000000000043,0.5,-20.71896660826627,1.0642318725585938
6.548250198364258,0.435917215099098,-1.5,2.1499999999999986,-13.038131239849292,-6.275503158569336,5.586130142211914,0.5883182064487027,1.7500000000000142,-3.0500000000000007,-31.140023167202315,-10.570796966552734
6.030411720275879,0.601292325138608,3.8500000000000085,-0.24999999999999822,-13.294151278773,-14.092105865478516,5.094741821289066,0.5896788229709942,-2.5,0.1999999999999993,-13.019268652307886,-2.44586563110353
5.795146942138672,0.32275761489510346,-1.8000000000000114,-1.1999999999999993,-14.330848927395778,-14.446300506591797,6.160597801208496,0.3070765050627142,6.1499999999999915,-0.25,-26.311456858980563,-3.354879379272461
7.45447301864624,0.43627887792900744,1.0999999999999943,0.5500000000000007,-9.524435033117697,-3.753253936767578,2.490627288818363,0.6003285369536355,0.8000000000000114,0.5,-13.412133013264963,-7.831806182861342
7.5427751541137695,0.6292413765285856,2.250000000000007,1.0500000000000007,-14.59170194842585,-11.47134017944336,6.189889907836921,0.34698970488808545,1.3999999999999986,0.6000000000000014,-34.62204268675981,-10.528778076171875
6.59819221496582,0.776597723979966,0.8000000000000114,0.1999999999999993,-7.365376410572139,-12.810516357421875,6.231266021728516,0.6111736039350912,-0.6000000000000014,0.6000000000000014,-21.783261804817926,-1.94549560546875
6.606641769409187,0.5799877116206162,-0.7000000000000028,-0.09999999999999964,-8.172978105870214,-7.309112548828125,6.6512370109558105,0.715624455290528,-1.6000000000000085,-2.200000000000001,-16.139541079344923,-17.509811401367173
5.800671577453613,0.25886413329319113,-2.0,0.5,-12.606944971925202,-3.7876663208007812,7.0263671875,0.6206064205558826,4.300000000000004,1.4000000000000004,-13.416772856445078,-7.333587646484389
4.5395660400390625,0.3880143147310786,-1.2000000000000028,-0.6999999999999993,-19.12952431281687,-12.877243041992173,4.494324684143066,0.23856416986319884,-3.6999999999999957,0.1999999999999993,-25.516996383781674,-2.6415634155273295
7.312317371368408,0.7324514719646009,-0.10000000000000853,0.15000000000000036,-19.556183441797003,-11.420835494995103,3.6702890396118164,0.5928459776587145,-2.5,0.09999999999999964,-8.45163461974812,-11.883232116699219
7.592485427856445,0.5410945446661137,1.3000000000000043,0.1999999999999993,-12.251805786050909,-4.8607254028320455,8.346955299377441,0.5312053075415446,3.3500000000000085,-1.5999999999999979,-10.918044425943151,-5.145185470581055
